"Census Tract","State","FIPS Code","Formatted FIPS","Opportunity Area Status, 2018."
"17095001300","IL","17095001300","=""17095001300""","N/A"
"17095001400","IL","17095001400","=""17095001400""","N/A"
"17095001500","IL","17095001500","=""17095001500""","N/A"
"17095001600","IL","17095001600","=""17095001600""","N/A"
"17097860101","IL","17097860101","=""17097860101""","N/A"
"17097860103","IL","17097860103","=""17097860103""","N/A"
"17097860104","IL","17097860104","=""17097860104""","N/A"
"17097860200","IL","17097860200","=""17097860200""","N/A"
"17097860301","IL","17097860301","=""17097860301""","N/A"
"17097860302","IL","17097860302","=""17097860302""","N/A"
"17097860400","IL","17097860400","=""17097860400""","N/A"
"17097860500","IL","17097860500","=""17097860500""","N/A"
"17097860600","IL","17097860600","=""17097860600""","N/A"
"17097860805","IL","17097860805","=""17097860805""","N/A"
"17097860806","IL","17097860806","=""17097860806""","N/A"
"17097860807","IL","17097860807","=""17097860807""","N/A"
"17097860808","IL","17097860808","=""17097860808""","N/A"
"17097860809","IL","17097860809","=""17097860809""","N/A"
"17097860810","IL","17097860810","=""17097860810""","N/A"
"17097860811","IL","17097860811","=""17097860811""","N/A"
"17097860903","IL","17097860903","=""17097860903""","N/A"
"17097860904","IL","17097860904","=""17097860904""","N/A"
"17097860905","IL","17097860905","=""17097860905""","N/A"
"17097860906","IL","17097860906","=""17097860906""","N/A"
"17097861007","IL","17097861007","=""17097861007""","N/A"
"17097861008","IL","17097861008","=""17097861008""","N/A"
"17097861009","IL","17097861009","=""17097861009""","N/A"
"17097861010","IL","17097861010","=""17097861010""","N/A"
"17097861011","IL","17097861011","=""17097861011""","N/A"
"17097861012","IL","17097861012","=""17097861012""","N/A"
"17097861013","IL","17097861013","=""17097861013""","N/A"
"17097861014","IL","17097861014","=""17097861014""","N/A"
"17097861105","IL","17097861105","=""17097861105""","N/A"
"17097861106","IL","17097861106","=""17097861106""","N/A"
"17097861107","IL","17097861107","=""17097861107""","N/A"
"17097861108","IL","17097861108","=""17097861108""","N/A"
"17097861201","IL","17097861201","=""17097861201""","N/A"
"17097861202","IL","17097861202","=""17097861202""","N/A"
"17097861301","IL","17097861301","=""17097861301""","N/A"
"17097861303","IL","17097861303","=""17097861303""","N/A"
"17097861304","IL","17097861304","=""17097861304""","N/A"
"17097861402","IL","17097861402","=""17097861402""","N/A"
"17097861403","IL","17097861403","=""17097861403""","N/A"
"17097861404","IL","17097861404","=""17097861404""","N/A"
"17097861504","IL","17097861504","=""17097861504""","2015 Opportunity Area"
"17097861505","IL","17097861505","=""17097861505""","N/A"
"17097861506","IL","17097861506","=""17097861506""","2016 Opportunity Area"
"17097861507","IL","17097861507","=""17097861507""","Not an Opportunity Area"
"17097861508","IL","17097861508","=""17097861508""","N/A"
"17097861509","IL","17097861509","=""17097861509""","N/A"
"17097861510","IL","17097861510","=""17097861510""","N/A"
"17097861603","IL","17097861603","=""17097861603""","Not an Opportunity Area"
"17097861604","IL","17097861604","=""17097861604""","N/A"
"17097861607","IL","17097861607","=""17097861607""","N/A"
"17097861608","IL","17097861608","=""17097861608""","N/A"
"17097861609","IL","17097861609","=""17097861609""","N/A"
"17097861610","IL","17097861610","=""17097861610""","N/A"
"17097861611","IL","17097861611","=""17097861611""","N/A"
"17097861701","IL","17097861701","=""17097861701""","N/A"
"17097861702","IL","17097861702","=""17097861702""","Not an Opportunity Area"
"17097861803","IL","17097861803","=""17097861803""","Not an Opportunity Area"
"17097861804","IL","17097861804","=""17097861804""","Not an Opportunity Area"
"17097861901","IL","17097861901","=""17097861901""","Not an Opportunity Area"
"17097861902","IL","17097861902","=""17097861902""","Not an Opportunity Area"
"17097862000","IL","17097862000","=""17097862000""","Not an Opportunity Area"
"17097862100","IL","17097862100","=""17097862100""","Not an Opportunity Area"
"17097862200","IL","17097862200","=""17097862200""","Not an Opportunity Area"
"17097862300","IL","17097862300","=""17097862300""","Not an Opportunity Area"
"17097862401","IL","17097862401","=""17097862401""","Not an Opportunity Area"
"17097862402","IL","17097862402","=""17097862402""","Not an Opportunity Area"
"17097862501","IL","17097862501","=""17097862501""","Not an Opportunity Area"
"17097862502","IL","17097862502","=""17097862502""","Not an Opportunity Area"
"17097862603","IL","17097862603","=""17097862603""","Not an Opportunity Area"
"17097862604","IL","17097862604","=""17097862604""","Not an Opportunity Area"
"17097862605","IL","17097862605","=""17097862605""","Not an Opportunity Area"
"17097862700","IL","17097862700","=""17097862700""","Not an Opportunity Area"
"17097862800","IL","17097862800","=""17097862800""","N/A"
"17097862901","IL","17097862901","=""17097862901""","N/A"
"17097862902","IL","17097862902","=""17097862902""","N/A"
"17097863003","IL","17097863003","=""17097863003""","N/A"
"17097863004","IL","17097863004","=""17097863004""","N/A"
"17097863005","IL","17097863005","=""17097863005""","N/A"
"17097863006","IL","17097863006","=""17097863006""","N/A"
"17097863100","IL","17097863100","=""17097863100""","N/A"
"17097863201","IL","17097863201","=""17097863201""","N/A"
"17097863202","IL","17097863202","=""17097863202""","N/A"
"17097863300","IL","17097863300","=""17097863300""","N/A"
"17097863400","IL","17097863400","=""17097863400""","N/A"
"17097863500","IL","17097863500","=""17097863500""","N/A"
"17097863601","IL","17097863601","=""17097863601""","2017 Opportunity Area"
"17097863603","IL","17097863603","=""17097863603""","N/A"
"17097863604","IL","17097863604","=""17097863604""","N/A"
"17097863701","IL","17097863701","=""17097863701""","N/A"
"17097863702","IL","17097863702","=""17097863702""","N/A"
"17097863801","IL","17097863801","=""17097863801""","N/A"
"17097863902","IL","17097863902","=""17097863902""","N/A"
"17097863903","IL","17097863903","=""17097863903""","N/A"
"17097863904","IL","17097863904","=""17097863904""","N/A"
"17097864001","IL","17097864001","=""17097864001""","N/A"
"17097864002","IL","17097864002","=""17097864002""","N/A"
"17097864101","IL","17097864101","=""17097864101""","N/A"
"17097864105","IL","17097864105","=""17097864105""","N/A"
"17097864106","IL","17097864106","=""17097864106""","N/A"
"17097864107","IL","17097864107","=""17097864107""","N/A"
"17097864108","IL","17097864108","=""17097864108""","N/A"
"17097864203","IL","17097864203","=""17097864203""","N/A"
"17097864204","IL","17097864204","=""17097864204""","N/A"
"17097864205","IL","17097864205","=""17097864205""","N/A"
"17097864206","IL","17097864206","=""17097864206""","N/A"
"17097864303","IL","17097864303","=""17097864303""","N/A"
"17097864305","IL","17097864305","=""17097864305""","N/A"
"17097864306","IL","17097864306","=""17097864306""","N/A"
"17097864307","IL","17097864307","=""17097864307""","N/A"
"17097864308","IL","17097864308","=""17097864308""","N/A"
"17097864402","IL","17097864402","=""17097864402""","N/A"
"17097864403","IL","17097864403","=""17097864403""","N/A"
"17097864407","IL","17097864407","=""17097864407""","N/A"
"17097864408","IL","17097864408","=""17097864408""","N/A"
"17097864409","IL","17097864409","=""17097864409""","N/A"
"17097864410","IL","17097864410","=""17097864410""","N/A"
"17097864411","IL","17097864411","=""17097864411""","N/A"
"17097864412","IL","17097864412","=""17097864412""","N/A"
"17097864505","IL","17097864505","=""17097864505""","N/A"
"17097864510","IL","17097864510","=""17097864510""","N/A"
"17097864511","IL","17097864511","=""17097864511""","N/A"
"17097864512","IL","17097864512","=""17097864512""","N/A"
"17097864513","IL","17097864513","=""17097864513""","N/A"
"17097864514","IL","17097864514","=""17097864514""","N/A"
"17097864515","IL","17097864515","=""17097864515""","N/A"
"17097864516","IL","17097864516","=""17097864516""","N/A"
"17097864517","IL","17097864517","=""17097864517""","N/A"
"17097864518","IL","17097864518","=""17097864518""","N/A"
"17097864519","IL","17097864519","=""17097864519""","N/A"
"17097864520","IL","17097864520","=""17097864520""","N/A"
"17097864521","IL","17097864521","=""17097864521""","N/A"
"17097864522","IL","17097864522","=""17097864522""","N/A"
"17097864601","IL","17097864601","=""17097864601""","N/A"
"17097864602","IL","17097864602","=""17097864602""","N/A"
"17097864700","IL","17097864700","=""17097864700""","N/A"
"17097864801","IL","17097864801","=""17097864801""","N/A"
"17097864802","IL","17097864802","=""17097864802""","N/A"
"17097864901","IL","17097864901","=""17097864901""","N/A"
"17097864903","IL","17097864903","=""17097864903""","N/A"
"17097864904","IL","17097864904","=""17097864904""","N/A"
"17097865000","IL","17097865000","=""17097865000""","N/A"
"17097865200","IL","17097865200","=""17097865200""","N/A"
"17097865300","IL","17097865300","=""17097865300""","N/A"
"17097865400","IL","17097865400","=""17097865400""","N/A"
"17097865501","IL","17097865501","=""17097865501""","N/A"
"17097865502","IL","17097865502","=""17097865502""","N/A"
"17097865600","IL","17097865600","=""17097865600""","N/A"
"17097865700","IL","17097865700","=""17097865700""","N/A"
"17097865801","IL","17097865801","=""17097865801""","N/A"
"17097865802","IL","17097865802","=""17097865802""","N/A"
"17097866000","IL","17097866000","=""17097866000""","N/A"
"17097866100","IL","17097866100","=""17097866100""","Not an Opportunity Area"
"17097866200","IL","17097866200","=""17097866200""","N/A"
"17097990000","IL","17097990000","=""17097990000""","N/A"
"17099961701","IL","17099961701","=""17099961701""","N/A"
"17099961702","IL","17099961702","=""17099961702""","N/A"
"17099961800","IL","17099961800","=""17099961800""","N/A"
"17099961900","IL","17099961900","=""17099961900""","N/A"
"17099962000","IL","17099962000","=""17099962000""","N/A"
"17099962100","IL","17099962100","=""17099962100""","N/A"
"17099962200","IL","17099962200","=""17099962200""","N/A"
"17099962300","IL","17099962300","=""17099962300""","N/A"
"17099962400","IL","17099962400","=""17099962400""","N/A"
"17099962500","IL","17099962500","=""17099962500""","N/A"
"17099962600","IL","17099962600","=""17099962600""","N/A"
"17099962700","IL","17099962700","=""17099962700""","N/A"
"17099962800","IL","17099962800","=""17099962800""","N/A"
"17099962900","IL","17099962900","=""17099962900""","N/A"
"17099963000","IL","17099963000","=""17099963000""","N/A"
"17099963100","IL","17099963100","=""17099963100""","N/A"
"17099963200","IL","17099963200","=""17099963200""","N/A"
"17099963300","IL","17099963300","=""17099963300""","N/A"
"17099963400","IL","17099963400","=""17099963400""","N/A"
"17099963500","IL","17099963500","=""17099963500""","N/A"
"17099963600","IL","17099963600","=""17099963600""","N/A"
"17099963700","IL","17099963700","=""17099963700""","N/A"
"17099963800","IL","17099963800","=""17099963800""","N/A"
"17099963900","IL","17099963900","=""17099963900""","N/A"
"17099964000","IL","17099964000","=""17099964000""","N/A"
"17099964100","IL","17099964100","=""17099964100""","N/A"
"17099964200","IL","17099964200","=""17099964200""","N/A"
"17099964300","IL","17099964300","=""17099964300""","N/A"
"17101880700","IL","17101880700","=""17101880700""","N/A"
"17101880800","IL","17101880800","=""17101880800""","N/A"
"17101880900","IL","17101880900","=""17101880900""","N/A"
"17101881000","IL","17101881000","=""17101881000""","N/A"
"17101881100","IL","17101881100","=""17101881100""","N/A"
"17103000100","IL","17103000100","=""17103000100""","N/A"
"17103000200","IL","17103000200","=""17103000200""","N/A"
"17103000300","IL","17103000300","=""17103000300""","N/A"
"17103000400","IL","17103000400","=""17103000400""","N/A"
"17103000500","IL","17103000500","=""17103000500""","N/A"
"17103000600","IL","17103000600","=""17103000600""","N/A"
"17103000700","IL","17103000700","=""17103000700""","N/A"
"17103000800","IL","17103000800","=""17103000800""","N/A"
"17103000900","IL","17103000900","=""17103000900""","N/A"
"17105960100","IL","17105960100","=""17105960100""","N/A"
"17105960200","IL","17105960200","=""17105960200""","N/A"
"17105960300","IL","17105960300","=""17105960300""","N/A"
"17105960400","IL","17105960400","=""17105960400""","N/A"
"17105960500","IL","17105960500","=""17105960500""","N/A"
"17105960600","IL","17105960600","=""17105960600""","N/A"
"17105960700","IL","17105960700","=""17105960700""","N/A"
"17105960800","IL","17105960800","=""17105960800""","N/A"
"17105960900","IL","17105960900","=""17105960900""","N/A"
"17105961000","IL","17105961000","=""17105961000""","N/A"
"17107952900","IL","17107952900","=""17107952900""","N/A"
"17107953000","IL","17107953000","=""17107953000""","N/A"
"17107953100","IL","17107953100","=""17107953100""","N/A"
"17107953200","IL","17107953200","=""17107953200""","N/A"
"17107953300","IL","17107953300","=""17107953300""","N/A"
"17107953400","IL","17107953400","=""17107953400""","N/A"
"17107953500","IL","17107953500","=""17107953500""","N/A"
"17107953600","IL","17107953600","=""17107953600""","N/A"
"17109010100","IL","17109010100","=""17109010100""","N/A"
"17109010200","IL","17109010200","=""17109010200""","N/A"
"17109010300","IL","17109010300","=""17109010300""","N/A"
"17109010400","IL","17109010400","=""17109010400""","N/A"
"17109010500","IL","17109010500","=""17109010500""","N/A"
"17109010600","IL","17109010600","=""17109010600""","N/A"
"17109010700","IL","17109010700","=""17109010700""","N/A"
"17109010900","IL","17109010900","=""17109010900""","N/A"
"17109011000","IL","17109011000","=""17109011000""","N/A"
"17109011100","IL","17109011100","=""17109011100""","N/A"
"17111870101","IL","17111870101","=""17111870101""","N/A"
"17111870102","IL","17111870102","=""17111870102""","N/A"
"17111870200","IL","17111870200","=""17111870200""","N/A"
"17111870301","IL","17111870301","=""17111870301""","N/A"
"17111870302","IL","17111870302","=""17111870302""","N/A"
"17111870401","IL","17111870401","=""17111870401""","N/A"
"17111870402","IL","17111870402","=""17111870402""","N/A"
"17111870500","IL","17111870500","=""17111870500""","N/A"
"17111870603","IL","17111870603","=""17111870603""","N/A"
"17111870604","IL","17111870604","=""17111870604""","N/A"
"17111870605","IL","17111870605","=""17111870605""","N/A"
"17111870606","IL","17111870606","=""17111870606""","N/A"
"17111870702","IL","17111870702","=""17111870702""","N/A"
"17111870703","IL","17111870703","=""17111870703""","N/A"
"17111870704","IL","17111870704","=""17111870704""","N/A"
"17111870803","IL","17111870803","=""17111870803""","N/A"
"17111870807","IL","17111870807","=""17111870807""","N/A"
"17111870808","IL","17111870808","=""17111870808""","N/A"
